No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,AQI_Category
663,2013,3,28,14,12.0,28.0,6.0,10.0,600.0,102.0,12.6,1010.0,-17.2,0.0,NE,1.4,Huairou,2013-03-28 14:00:00,Sehat
664,2013,3,28,15,23.0,30.0,6.0,8.0,600.0,107.0,12.9,1009.8,-16.9,0.0,ENE,1.6,Huairou,2013-03-28 15:00:00,Sedang
665,2013,3,28,16,11.0,26.0,4.0,8.0,600.0,107.0,12.3,1009.8,-17.4,0.0,SE,3.0,Huairou,2013-03-28 16:00:00,Sehat
666,2013,3,28,17,11.0,32.0,5.0,11.0,600.0,107.0,11.2,1009.9,-17.2,0.0,ESE,2.4,Huairou,2013-03-28 17:00:00,Sehat
667,2013,3,28,18,11.0,32.0,5.0,11.0,700.0,100.0,8.5,1010.7,-12.1,0.0,WNW,0.8,Huairou,2013-03-28 18:00:00,Sehat
668,2013,3,28,19,18.0,61.0,6.0,33.0,800.0,75.0,6.1,1011.8,-12.5,0.0,WNW,2.0,Huairou,2013-03-28 19:00:00,Sedang
669,2013,3,28,20,37.0,86.0,6.0,53.0,1000.0,40.0,4.2,1012.7,-10.7,0.0,WNW,2.0,Huairou,2013-03-28 20:00:00,Buruk
670,2013,3,28,21,49.0,85.0,7.0,50.0,1200.0,34.0,3.3,1012.9,-12.3,0.0,SSE,1.3,Huairou,2013-03-28 21:00:00,Buruk
671,2013,3,28,22,57.0,77.0,10.0,39.0,1200.0,37.0,2.1,1013.1,-11.4,0.0,NNE,1.9,Huairou,2013-03-28 22:00:00,Sangat Buruk
672,2013,3,28,23,49.0,77.0,8.0,40.0,1300.0,27.0,1.4,1013.0,-12.4,0.0,WNW,2.8,Huairou,2013-03-28 23:00:00,Buruk
673,2013,3,29,0,32.0,42.0,4.0,18.0,1000.0,52.0,1.3,1013.4,-12.5,0.0,SE,0.8,Huairou,2013-03-29 00:00:00,Sedang
674,2013,3,29,1,26.0,57.0,6.0,42.0,1100.0,23.0,1.1,1013.4,-13.8,0.0,NW,0.9,Huairou,2013-03-29 01:00:00,Sedang
675,2013,3,29,2,27.0,44.0,6.0,31.0,1200.0,35.0,0.7,1013.5,-11.7,0.0,WNW,1.3,Huairou,2013-03-29 02:00:00,Sedang
676,2013,3,29,3,20.0,36.0,8.0,26.0,,,-0.8,1013.3,-10.2,0.0,NNW,0.5,Huairou,2013-03-29 03:00:00,Sedang
677,2013,3,29,4,16.0,37.0,5.0,27.0,500.0,46.0,-0.9,1013.7,-9.5,0.0,W,1.2,Huairou,2013-03-29 04:00:00,Sedang
678,2013,3,29,5,16.0,37.0,5.0,29.0,500.0,36.0,-0.6,1014.3,-10.3,0.0,WNW,1.3,Huairou,2013-03-29 05:00:00,Sedang
679,2013,3,29,6,16.0,36.0,6.0,29.0,500.0,37.0,-0.2,1014.8,-9.1,0.0,W,0.7,Huairou,2013-03-29 06:00:00,Sedang
680,2013,3,29,7,18.0,37.0,4.0,30.0,400.0,26.0,3.0,1015.3,-12.1,0.0,SE,1.4,Huairou,2013-03-29 07:00:00,Sedang
681,2013,3,29,8,32.0,70.0,11.0,51.0,700.0,18.0,5.8,1015.6,-13.8,0.0,SE,1.4,Huairou,2013-03-29 08:00:00,Sedang
682,2013,3,29,9,29.0,77.0,12.0,40.0,500.0,35.0,7.8,1015.2,-13.2,0.0,SE,1.2,Huairou,2013-03-29 09:00:00,Sedang
683,2013,3,29,10,30.0,77.0,12.0,40.0,,44.5536,9.3,1014.5,-14.6,0.0,ESE,2.4,Huairou,2013-03-29 10:00:00,Sedang
684,2013,3,29,11,35.0,61.0,19.0,20.0,500.0,73.0,9.2,1013.3,-17.9,0.0,E,2.6,Huairou,2013-03-29 11:00:00,Sedang
685,2013,3,29,12,34.0,56.0,22.0,19.0,500.0,78.0,8.7,1012.9,-14.4,0.0,E,1.1,Huairou,2013-03-29 12:00:00,Sedang
686,2013,3,29,13,42.0,78.0,33.0,19.0,800.0,79.0,9.3,1011.8,-13.9,0.0,SSE,2.1,Huairou,2013-03-29 13:00:00,Buruk
688,2013,3,29,15,58.0,108.0,45.0,39.0,1200.0,71.0,8.2,1011.4,-8.8,0.0,NNW,2.0,Huairou,2013-03-29 15:00:00,Sangat Buruk
689,2013,3,29,16,69.0,118.0,41.0,39.0,1100.0,77.0,7.8,1011.5,-6.0,0.0,SW,2.0,Huairou,2013-03-29 16:00:00,Sangat Buruk
690,2013,3,29,17,77.0,124.0,34.0,38.0,900.0,82.0,7.3,1011.4,-5.1,0.0,NW,2.8,Huairou,2013-03-29 17:00:00,Sangat Buruk
691,2013,3,29,18,87.0,114.0,31.0,45.0,900.0,71.0,5.9,1011.5,-4.6,0.0,SW,1.1,Huairou,2013-03-29 18:00:00,Sangat Buruk
692,2013,3,29,19,82.0,109.0,31.0,48.0,1100.0,60.0,4.9,1012.4,-3.9,0.0,SE,2.0,Huairou,2013-03-29 19:00:00,Sangat Buruk
693,2013,3,29,20,84.0,113.0,27.0,44.0,1200.0,57.0,4.7,1013.1,-5.1,0.0,SSE,2.2,Huairou,2013-03-29 20:00:00,Sangat Buruk
694,2013,3,29,21,92.0,154.0,47.0,55.0,1399.0,32.0,4.5,1013.8,-6.4,0.0,S,2.4,Huairou,2013-03-29 21:00:00,Sangat Buruk
695,2013,3,29,22,72.0,146.0,58.0,48.0,1500.0,28.0,3.8,1013.9,-6.2,0.0,W,1.6,Huairou,2013-03-29 22:00:00,Sangat Buruk
696,2013,3,29,23,75.0,126.0,59.0,48.0,1700.0,23.0,3.4,1014.1,-6.9,0.0,W,2.3,Huairou,2013-03-29 23:00:00,Sangat Buruk
697,2013,3,30,0,75.0,126.0,59.0,48.0,1700.0,24.0,3.2,1014.0,-6.8,0.0,SW,1.3,Huairou,2013-03-30 00:00:00,Sangat Buruk
698,2013,3,30,1,73.0,126.0,62.0,50.0,1899.0,15.0,2.9,1014.0,-7.1,0.0,W,2.3,Huairou,2013-03-30 01:00:00,Sangat Buruk
699,2013,3,30,2,71.0,127.0,79.0,53.0,2100.0,11.0,3.2,1013.8,-8.2,0.0,W,2.1,Huairou,2013-03-30 02:00:00,Sangat Buruk
700,2013,3,30,3,72.0,119.0,93.0,60.0,2200.0,10.0,3.1,1013.6,-7.7,0.0,W,1.8,Huairou,2013-03-30 03:00:00,Sangat Buruk
701,2013,3,30,4,66.0,120.0,89.0,54.0,2200.0,17.0,2.9,1013.3,-7.9,0.0,W,1.5,Huairou,2013-03-30 04:00:00,Sangat Buruk
702,2013,3,30,5,63.0,112.0,93.0,47.0,2200.0,25.0,2.6,1013.5,-7.6,0.0,W,2.5,Huairou,2013-03-30 05:00:00,Sangat Buruk
703,2013,3,30,6,65.0,116.0,79.0,41.0,2100.0,26.0,2.1,1014.0,-7.5,0.0,NE,1.0,Huairou,2013-03-30 06:00:00,Sangat Buruk
704,2013,3,30,7,67.0,114.0,63.0,36.0,2000.0,27.0,4.2,1014.3,-7.6,0.0,NE,1.9,Huairou,2013-03-30 07:00:00,Sangat Buruk
705,2013,3,30,8,73.0,126.0,69.0,44.0,2100.0,28.0,6.1,1014.8,-7.5,0.0,E,1.9,Huairou,2013-03-30 08:00:00,Sangat Buruk
706,2013,3,30,9,94.0,172.0,90.0,58.0,2399.0,23.0,7.4,1014.8,-8.3,0.0,S,1.7,Huairou,2013-03-30 09:00:00,Sangat Buruk
707,2013,3,30,10,90.0,152.0,86.0,43.0,2000.0,53.0,8.5,1014.8,-7.3,0.0,SSE,2.9,Huairou,2013-03-30 10:00:00,Sangat Buruk
708,2013,3,30,11,90.0,152.0,86.0,43.0,1600.0,79.0,9.3,1014.2,-7.0,0.0,SSE,3.7,Huairou,2013-03-30 11:00:00,Sangat Buruk
709,2013,3,30,12,83.0,136.0,69.0,32.0,1500.0,82.0,10.2,1013.3,-6.2,0.0,SSE,3.0,Huairou,2013-03-30 12:00:00,Sangat Buruk
710,2013,3,30,13,74.0,122.0,63.0,25.0,1200.0,96.0,9.9,1012.3,-6.1,0.0,SE,2.7,Huairou,2013-03-30 13:00:00,Sangat Buruk
711,2013,3,30,14,73.0,122.0,59.0,22.0,1000.0,106.0,10.5,1011.7,-5.9,0.0,SSE,3.4,Huairou,2013-03-30 14:00:00,Sangat Buruk
712,2013,3,30,15,73.0,122.0,59.0,22.0,1300.0,99.0,9.8,1011.3,-3.9,0.0,SSE,4.4,Huairou,2013-03-30 15:00:00,Sangat Buruk
713,2013,3,30,16,94.0,164.0,56.0,30.0,1200.0,101.0,8.9,1011.6,-3.3,0.0,SSE,3.8,Huairou,2013-03-30 16:00:00,Sangat Buruk
714,2013,3,30,17,90.0,135.0,39.0,26.0,900.0,101.0,7.8,1012.1,-2.0,0.0,SSE,3.4,Huairou,2013-03-30 17:00:00,Sangat Buruk
715,2013,3,30,18,89.0,127.0,29.0,29.0,700.0,92.0,6.8,1012.6,-1.6,0.0,SSE,2.9,Huairou,2013-03-30 18:00:00,Sangat Buruk
716,2013,3,30,19,91.0,108.0,23.0,30.0,800.0,83.0,6.0,1013.8,-1.6,0.0,SE,1.7,Huairou,2013-03-30 19:00:00,Sangat Buruk
717,2013,3,30,20,92.0,110.0,22.0,34.0,700.0,73.0,5.2,1014.5,-1.5,0.0,SSW,1.2,Huairou,2013-03-30 20:00:00,Sangat Buruk
718,2013,3,30,21,92.0,110.0,22.0,34.0,700.0,68.0,4.0,1014.6,-1.6,0.0,NE,1.3,Huairou,2013-03-30 21:00:00,Sangat Buruk
719,2013,3,30,22,96.0,105.0,20.0,43.0,700.0,50.0,4.2,1014.7,-0.4,0.0,WSW,0.5,Huairou,2013-03-30 22:00:00,Sangat Buruk
720,2013,3,30,23,98.0,108.0,21.0,42.0,800.0,46.0,4.4,1014.6,-0.6,0.0,ESE,1.7,Huairou,2013-03-30 23:00:00,Sangat Buruk
721,2013,3,31,0,99.0,99.0,22.0,34.0,700.0,50.0,3.9,1014.8,-0.5,0.0,SE,1.9,Huairou,2013-03-31 00:00:00,Sangat Buruk
722,2013,3,31,1,96.0,100.0,20.0,31.0,800.0,50.0,3.5,1014.5,-0.2,0.0,ESE,2.1,Huairou,2013-03-31 01:00:00,Sangat Buruk
723,2013,3,31,2,84.0,94.0,18.0,29.0,700.0,49.0,3.1,1014.2,-0.2,0.0,ESE,2.0,Huairou,2013-03-31 02:00:00,Sangat Buruk
724,2013,3,31,3,86.0,91.0,16.0,29.0,700.0,43.0,3.0,1013.6,0.2,0.0,ENE,1.1,Huairou,2013-03-31 03:00:00,Sangat Buruk
725,2013,3,31,4,74.0,78.0,16.0,24.0,600.0,48.0,3.0,1013.0,0.7,0.0,E,1.0,Huairou,2013-03-31 04:00:00,Sangat Buruk
726,2013,3,31,5,71.0,86.0,18.0,32.0,700.0,33.0,3.0,1013.2,0.7,0.0,NE,0.9,Huairou,2013-03-31 05:00:00,Sangat Buruk
727,2013,3,31,6,99.0,110.0,22.0,34.0,800.0,28.0,2.9,1013.3,1.7,0.0,N,1.1,Huairou,2013-03-31 06:00:00,Sangat Buruk
728,2013,3,31,7,103.0,140.0,23.0,34.0,800.0,25.0,3.2,1013.5,2.0,0.0,NE,0.6,Huairou,2013-03-31 07:00:00,Sangat Buruk
729,2013,3,31,8,103.0,140.0,23.0,34.0,900.0,12.0,3.5,1013.2,2.2,0.0,SE,1.4,Huairou,2013-03-31 08:00:00,Sangat Buruk
730,2013,3,31,9,120.0,171.0,25.0,37.0,900.0,18.0,3.6,1012.9,2.3,0.0,NNE,1.1,Huairou,2013-03-31 09:00:00,Sangat Buruk
731,2013,3,31,10,120.0,171.0,25.0,37.0,900.0,18.0,3.8,1012.2,2.8,0.0,NE,1.2,Huairou,2013-03-31 10:00:00,Sangat Buruk
732,2013,3,31,11,153.0,208.0,23.0,34.0,900.0,18.0,4.3,1011.3,2.8,0.0,WNW,1.4,Huairou,2013-03-31 11:00:00,Sangat Buruk
733,2013,3,31,12,174.0,218.0,27.0,38.0,900.0,16.0,4.9,1010.1,2.6,0.0,WNW,1.3,Huairou,2013-03-31 12:00:00,Sangat Buruk
734,2013,3,31,13,183.0,253.0,25.0,42.0,1100.0,12.0,6.1,1008.6,2.0,0.0,E,2.0,Huairou,2013-03-31 13:00:00,Sangat Buruk
735,2013,3,31,14,199.0,258.0,31.0,39.0,1100.0,23.0,6.0,1007.4,1.5,0.0,NE,1.3,Huairou,2013-03-31 14:00:00,Sangat Buruk
736,2013,3,31,15,199.0,255.0,31.0,49.0,1100.0,14.0,6.2,1006.5,1.5,0.0,E,2.1,Huairou,2013-03-31 15:00:00,Sangat Buruk
737,2013,3,31,16,203.0,248.0,33.0,52.0,1200.0,18.0,6.5,1006.4,1.4,0.0,ENE,1.5,Huairou,2013-03-31 16:00:00,Sangat Buruk
738,2013,3,31,17,217.0,250.0,32.0,51.0,1200.0,23.0,6.4,1006.3,1.7,0.0,WSW,0.8,Huairou,2013-03-31 17:00:00,Sangat Buruk
739,2013,3,31,18,217.0,250.0,32.0,51.0,1300.0,22.0,6.2,1005.9,1.7,0.0,W,2.6,Huairou,2013-03-31 18:00:00,Sangat Buruk
740,2013,3,31,19,210.0,240.0,34.0,55.0,1399.0,23.0,6.2,1006.3,1.7,0.0,SSW,0.5,Huairou,2013-03-31 19:00:00,Sangat Buruk
741,2013,3,31,20,205.0,217.0,21.0,38.0,1300.0,27.0,6.3,1006.6,2.0,0.0,NE,1.5,Huairou,2013-03-31 20:00:00,Sangat Buruk
742,2013,3,31,21,202.0,208.0,23.0,36.0,1300.0,29.0,6.1,1006.7,1.6,0.0,E,0.5,Huairou,2013-03-31 21:00:00,Sangat Buruk
743,2013,3,31,22,206.0,237.0,28.0,56.0,1700.0,10.0,5.7,1006.2,1.8,0.0,E,0.1,Huairou,2013-03-31 22:00:00,Sangat Buruk
744,2013,3,31,23,223.0,237.0,37.0,55.0,1600.0,8.0,5.9,1006.2,2.0,0.0,NNW,0.9,Huairou,2013-03-31 23:00:00,Sangat Buruk
745,2013,4,1,0,211.0,227.0,30.0,49.0,1500.0,8.0,5.6,1005.9,2.2,0.0,WSW,0.5,Huairou,2013-04-01 00:00:00,Sangat Buruk
746,2013,4,1,1,209.0,223.0,27.0,40.0,1399.0,13.0,5.4,1005.1,2.2,0.0,ESE,0.9,Huairou,2013-04-01 01:00:00,Sangat Buruk
747,2013,4,1,2,207.0,212.0,22.0,35.0,1500.0,11.0,5.5,1005.3,2.7,0.0,WNW,0.9,Huairou,2013-04-01 02:00:00,Sangat Buruk
748,2013,4,1,3,205.0,209.0,21.0,30.0,1500.0,13.0,5.2,1004.8,2.5,0.0,NNE,0.8,Huairou,2013-04-01 03:00:00,Sangat Buruk
749,2013,4,1,4,205.0,209.0,21.0,30.0,1399.0,20.0,4.0,1004.5,2.5,0.0,NNE,1.5,Huairou,2013-04-01 04:00:00,Sangat Buruk
750,2013,4,1,5,193.0,204.0,18.0,29.0,1700.0,7.0,2.6,1004.5,2.6,0.0,WNW,1.1,Huairou,2013-04-01 05:00:00,Sangat Buruk
751,2013,4,1,6,193.0,204.0,18.0,29.0,2100.0,2.0,2.7,1005.1,2.7,0.0,NE,0.7,Huairou,2013-04-01 06:00:00,Sangat Buruk
752,2013,4,1,7,228.0,238.0,14.0,49.0,2100.0,2.0,6.0,1005.1,3.2,0.0,SE,1.3,Huairou,2013-04-01 07:00:00,Sangat Buruk
753,2013,4,1,8,251.0,271.0,21.0,59.0,2399.0,2.0,8.6,1005.8,2.6,0.0,NE,1.6,Huairou,2013-04-01 08:00:00,Sangat Buruk
754,2013,4,1,9,283.0,314.0,33.0,70.0,2200.0,8.0,9.1,1006.5,2.4,0.0,E,3.5,Huairou,2013-04-01 09:00:00,Sangat Buruk
755,2013,4,1,10,288.0,321.0,49.0,70.0,2100.0,16.0,11.9,1007.5,0.3,0.0,NE,2.8,Huairou,2013-04-01 10:00:00,Sangat Buruk
756,2013,4,1,11,258.0,273.0,66.0,45.0,1800.0,49.0,11.4,1008.0,-2.8,0.0,NE,2.8,Huairou,2013-04-01 11:00:00,Sangat Buruk
757,2013,4,1,12,112.0,112.0,29.0,13.0,800.0,81.0,13.7,1008.0,-5.0,0.0,NNE,5.1,Huairou,2013-04-01 12:00:00,Sangat Buruk
758,2013,4,1,13,32.0,6.0,17.0,7.0,600.0,93.0,14.3,1008.4,-6.0,0.0,NNE,9.0,Huairou,2013-04-01 13:00:00,Sedang
759,2013,4,1,14,41.0,58.0,16.0,8.0,500.0,107.0,14.2,1008.6,-6.7,0.0,NE,7.1,Huairou,2013-04-01 14:00:00,Buruk
760,2013,4,1,15,23.0,62.0,17.0,7.0,500.0,107.0,14.8,1008.9,-7.4,0.0,NNE,5.2,Huairou,2013-04-01 15:00:00,Sedang
761,2013,4,1,16,23.0,62.0,17.0,7.0,400.0,107.0,14.5,1009.5,-7.6,0.0,NNE,4.1,Huairou,2013-04-01 16:00:00,Sedang
762,2013,4,1,17,24.0,33.0,12.0,9.0,400.0,107.0,13.2,1010.2,-8.7,0.0,NE,4.4,Huairou,2013-04-01 17:00:00,Sedang
763,2013,4,1,18,29.0,34.0,8.0,13.0,400.0,104.0,11.6,1011.2,-8.3,0.0,NW,1.8,Huairou,2013-04-01 18:00:00,Sedang
764,2013,4,1,19,18.0,26.0,10.0,20.0,500.0,91.0,10.9,1012.6,-10.6,0.0,NW,3.9,Huairou,2013-04-01 19:00:00,Sedang
765,2013,4,1,20,30.0,26.0,6.0,13.0,400.0,92.0,8.5,1013.7,-9.5,0.0,NW,1.6,Huairou,2013-04-01 20:00:00,Sedang
766,2013,4,1,21,10.0,10.0,4.0,7.0,200.0,94.0,6.1,1014.2,-12.0,0.0,SSW,1.3,Huairou,2013-04-01 21:00:00,Sehat
767,2013,4,1,22,17.0,3.0,3.0,4.0,300.0,93.0,4.4,1014.6,-11.3,0.0,NW,0.7,Huairou,2013-04-01 22:00:00,Sedang
768,2013,4,1,23,17.0,17.0,3.0,4.0,400.0,80.0,4.7,1014.6,-11.0,0.0,WNW,2.2,Huairou,2013-04-01 23:00:00,Sedang
769,2013,4,2,0,3.0,6.0,3.0,16.0,400.0,71.0,3.7,1014.5,-12.3,0.0,WNW,2.0,Huairou,2013-04-02 00:00:00,Sehat
770,2013,4,2,1,7.0,6.0,3.0,4.0,300.0,88.0,2.0,1014.3,-13.0,0.0,W,1.2,Huairou,2013-04-02 01:00:00,Sehat
771,2013,4,2,2,3.0,11.0,3.0,6.0,300.0,73.0,0.5,1013.9,-10.7,0.0,WNW,1.1,Huairou,2013-04-02 02:00:00,Sehat
772,2013,4,2,3,3.0,11.0,3.0,6.0,,,-0.6,1013.5,-11.7,0.0,W,0.7,Huairou,2013-04-02 03:00:00,Sehat
773,2013,4,2,4,3.0,6.0,3.0,11.0,200.0,71.0,-1.3,1013.5,-9.7,0.0,NW,1.3,Huairou,2013-04-02 04:00:00,Sehat
774,2013,4,2,5,45.0,122.0,3.0,37.0,400.0,35.0,-1.5,1013.1,-9.4,0.0,WNW,2.1,Huairou,2013-04-02 05:00:00,Buruk
775,2013,4,2,6,17.0,26.0,3.0,27.0,600.0,35.0,0.4,1013.4,-9.6,0.0,NE,1.2,Huairou,2013-04-02 06:00:00,Sedang
776,2013,4,2,7,11.0,24.0,3.0,19.0,500.0,45.0,4.2,1013.3,-9.6,0.0,ESE,0.8,Huairou,2013-04-02 07:00:00,Sehat
777,2013,4,2,8,36.0,59.0,17.0,54.0,800.0,18.0,7.5,1012.4,-9.0,0.0,E,2.3,Huairou,2013-04-02 08:00:00,Buruk
778,2013,4,2,9,36.0,59.0,17.0,54.0,700.0,36.0,9.9,1012.0,-9.8,0.0,S,1.6,Huairou,2013-04-02 09:00:00,Buruk
779,2013,4,2,10,39.0,54.0,17.0,27.0,,55.2636,11.8,1010.7,-10.5,0.0,SSE,2.3,Huairou,2013-04-02 10:00:00,Buruk
780,2013,4,2,11,35.0,54.0,16.0,27.0,300.0,64.0,13.9,1009.0,-6.4,0.0,SW,2.4,Huairou,2013-04-02 11:00:00,Sedang
781,2013,4,2,12,62.0,99.0,30.0,32.0,600.0,93.0,15.5,1007.6,-5.6,0.0,SSE,2.4,Huairou,2013-04-02 12:00:00,Sangat Buruk
782,2013,4,2,13,106.0,134.0,33.0,52.0,1000.0,91.0,16.7,1006.3,-2.4,0.0,SSW,3.9,Huairou,2013-04-02 13:00:00,Sangat Buruk
783,2013,4,2,14,132.0,182.0,34.0,74.0,1000.0,94.0,17.1,1005.0,-4.2,0.0,S,2.3,Huairou,2013-04-02 14:00:00,Sangat Buruk
784,2013,4,2,15,143.0,172.0,34.0,51.0,1100.0,132.0,17.8,1004.0,-3.6,0.0,SW,3.0,Huairou,2013-04-02 15:00:00,Sangat Buruk
785,2013,4,2,16,139.0,175.0,31.0,39.0,1300.0,150.0,17.7,1003.2,-3.7,0.0,S,2.0,Huairou,2013-04-02 16:00:00,Sangat Buruk
786,2013,4,2,17,131.0,185.0,35.0,30.0,1100.0,165.0,16.3,1002.7,-4.3,0.0,SW,0.9,Huairou,2013-04-02 17:00:00,Sangat Buruk
787,2013,4,2,18,131.0,185.0,36.0,30.0,1000.0,130.0,13.4,1002.6,-2.6,0.0,WNW,1.6,Huairou,2013-04-02 18:00:00,Sangat Buruk
788,2013,4,2,19,136.0,229.0,45.0,55.0,1399.0,95.0,10.9,1003.1,-2.2,0.0,NW,1.4,Huairou,2013-04-02 19:00:00,Sangat Buruk
789,2013,4,2,20,137.0,230.0,46.0,55.0,2100.0,18.0,9.4,1003.2,-2.3,0.0,NNW,0.7,Huairou,2013-04-02 20:00:00,Sangat Buruk
790,2013,4,2,21,167.0,315.0,34.0,102.0,3100.0,6.0,8.5,1003.0,-1.6,0.0,WNW,1.6,Huairou,2013-04-02 21:00:00,Sangat Buruk
791,2013,4,2,22,183.0,259.0,30.0,104.0,2100.0,13.0,8.1,1002.7,-1.7,0.0,WNW,2.2,Huairou,2013-04-02 22:00:00,Sangat Buruk
792,2013,4,2,23,149.0,190.0,29.0,49.0,1500.0,50.0,7.4,1002.2,-1.6,0.0,WNW,2.3,Huairou,2013-04-02 23:00:00,Sangat Buruk
793,2013,4,3,0,149.0,190.0,29.0,49.0,1300.0,70.0,7.0,1001.8,-1.9,0.0,NW,1.4,Huairou,2013-04-03 00:00:00,Sangat Buruk
794,2013,4,3,1,122.0,147.0,22.0,25.0,1200.0,70.0,5.7,1001.4,-0.8,0.0,WNW,2.1,Huairou,2013-04-03 01:00:00,Sangat Buruk
795,2013,4,3,2,122.0,147.0,22.0,25.0,1200.0,65.0,6.0,1001.2,-2.1,0.0,WNW,1.4,Huairou,2013-04-03 02:00:00,Sangat Buruk
796,2013,4,3,3,128.0,145.0,22.0,23.0,,61.2612,4.7,1001.1,-2.0,0.0,W,1.0,Huairou,2013-04-03 03:00:00,Sangat Buruk
797,2013,4,3,4,120.0,140.0,22.0,20.0,1100.0,58.0,3.8,1001.4,-2.4,0.0,ENE,1.1,Huairou,2013-04-03 04:00:00,Sangat Buruk
798,2013,4,3,5,104.0,148.0,25.0,22.0,1100.0,53.0,3.2,1001.9,-1.6,0.0,S,0.6,Huairou,2013-04-03 05:00:00,Sangat Buruk
799,2013,4,3,6,114.0,142.0,21.0,21.0,1200.0,46.0,3.8,1002.5,0.0,0.0,NW,0.9,Huairou,2013-04-03 06:00:00,Sangat Buruk
800,2013,4,3,7,119.0,160.0,25.0,42.0,1399.0,26.0,7.7,1003.0,-1.3,0.0,WSW,0.9,Huairou,2013-04-03 07:00:00,Sangat Buruk
801,2013,4,3,8,128.0,176.0,37.0,56.0,1500.0,30.0,13.5,1003.1,-1.3,0.0,WSW,1.0,Huairou,2013-04-03 08:00:00,Sangat Buruk
802,2013,4,3,9,127.0,176.0,36.0,55.0,1399.0,49.0,17.5,1003.1,-3.3,0.0,ENE,4.8,Huairou,2013-04-03 09:00:00,Sangat Buruk
803,2013,4,3,10,130.0,197.0,33.0,45.0,1100.0,75.0,19.3,1003.2,-3.6,0.0,E,4.5,Huairou,2013-04-03 10:00:00,Sangat Buruk
804,2013,4,3,11,130.0,197.0,33.0,45.0,500.0,111.0,20.2,1002.7,-3.5,0.0,ENE,3.7,Huairou,2013-04-03 11:00:00,Sangat Buruk
805,2013,4,3,12,52.0,91.0,17.0,12.0,600.0,118.0,19.6,1002.5,-1.5,0.0,SSW,4.1,Huairou,2013-04-03 12:00:00,Buruk
806,2013,4,3,13,126.0,278.0,52.0,30.0,1399.0,147.0,18.9,1002.7,-0.5,0.0,SE,5.2,Huairou,2013-04-03 13:00:00,Sangat Buruk
807,2013,4,3,14,200.0,483.0,101.0,53.0,3100.0,144.0,18.1,1002.7,-1.7,0.0,SSE,7.4,Huairou,2013-04-03 14:00:00,Sangat Buruk
808,2013,4,3,15,122.0,533.0,55.0,33.0,1600.0,138.0,17.1,1003.2,-2.1,0.0,S,4.5,Huairou,2013-04-03 15:00:00,Sangat Buruk
809,2013,4,3,16,87.0,400.0,39.0,29.0,1200.0,141.0,16.0,1003.6,-3.0,0.0,SSE,4.4,Huairou,2013-04-03 16:00:00,Sangat Buruk
810,2013,4,3,17,69.0,302.0,25.0,33.0,800.0,121.0,14.6,1004.4,-3.7,0.0,SSE,4.6,Huairou,2013-04-03 17:00:00,Sangat Buruk
811,2013,4,3,18,69.0,234.0,25.0,33.0,700.0,121.0,13.4,1005.0,-4.8,0.0,SSE,3.0,Huairou,2013-04-03 18:00:00,Sangat Buruk
812,2013,4,3,19,79.0,144.0,19.0,30.0,600.0,108.0,12.2,1006.1,-4.5,0.0,SSE,1.7,Huairou,2013-04-03 19:00:00,Sangat Buruk
813,2013,4,3,20,68.0,134.0,18.0,42.0,700.0,77.0,11.3,1006.7,-4.8,0.0,SW,1.1,Huairou,2013-04-03 20:00:00,Sangat Buruk
814,2013,4,3,21,54.0,118.0,12.0,58.0,500.0,42.0,10.6,1007.2,-5.0,0.0,S,2.5,Huairou,2013-04-03 21:00:00,Buruk
815,2013,4,3,22,54.0,118.0,12.0,58.0,500.0,27.0,8.7,1006.8,-3.5,0.0,WNW,1.3,Huairou,2013-04-03 22:00:00,Buruk
816,2013,4,3,23,47.0,100.0,26.0,47.0,800.0,38.0,6.7,1006.8,-3.0,0.0,W,1.4,Huairou,2013-04-03 23:00:00,Buruk
817,2013,4,4,0,47.0,100.0,26.0,47.0,900.0,40.0,6.6,1006.8,-4.2,0.0,WSW,1.0,Huairou,2013-04-04 00:00:00,Buruk
818,2013,4,4,1,51.0,96.0,21.0,28.0,800.0,39.0,6.4,1006.4,-2.8,0.0,W,2.1,Huairou,2013-04-04 01:00:00,Buruk
819,2013,4,4,2,48.0,80.0,25.0,34.0,800.0,37.0,6.9,1006.0,-2.8,0.0,WSW,3.0,Huairou,2013-04-04 02:00:00,Buruk
820,2013,4,4,3,47.0,86.0,24.0,29.0,700.0,39.0,8.0,1006.1,-3.5,0.0,WSW,3.0,Huairou,2013-04-04 03:00:00,Buruk
821,2013,4,4,4,52.0,74.0,43.0,24.0,1100.0,52.0,8.7,1005.7,-4.2,0.0,W,2.3,Huairou,2013-04-04 04:00:00,Buruk
822,2013,4,4,5,52.0,74.0,43.0,24.0,1899.0,45.0,8.3,1005.9,-3.9,0.0,SW,2.6,Huairou,2013-04-04 05:00:00,Buruk
823,2013,4,4,6,57.0,99.0,96.0,39.0,2299.0,39.0,8.7,1005.8,-3.8,0.0,SW,1.5,Huairou,2013-04-04 06:00:00,Sangat Buruk
824,2013,4,4,7,61.0,101.0,93.0,43.0,2399.0,37.0,9.7,1006.2,-4.7,0.0,W,2.2,Huairou,2013-04-04 07:00:00,Sangat Buruk
